state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Telangana,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,TGSRTC - 1953,LAHARI A/C SLEEPER CUM SEATER,15:00,08h 00m,23:00,4.4,627,27
Telangana,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,09h 10m,06:30,4.2,441,14
Telangana,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 30m,05:50,4.0,486,21
Telangana,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,YASHWANTH BUS,Non A/C Seater / Sleeper (2+1),22:00,07h 45m,05:45,4.7,450,16
Telangana,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Morning Star Travels,A/C Sleeper (2+1),22:50,06h 25m,05:15,4.1,790,16
Telangana,Hyderabad to Bhadrachalam,https://www.redbus.in/bus-tickets/hyderabad-to-bhadrachalam,Bharathi Tours & Travels,A/C Sleeper (2+1),22:20,07h 30m,05:50,4.3,790,15
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7043,e-SUP LUXURY (2+2),12:40,03h 00m,15:40,3.0,283,37
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7322,Super Luxury (Non AC Seater 2+2 Push Back),13:20,03h 00m,16:20,3.1,283,31
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7045,e-SUP LUXURY (2+2),13:40,03h 00m,16:40,4.9,283,31
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7118,RAJDHANI (A.C. Semi Sleeper),14:00,03h 00m,17:00,4.4,343,31
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,TGSRTC - 7047,e-SUP LUXURY (2+2),14:00,03h 00m,17:00,3.0,283,37
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),18:00,03h 55m,21:55,2.7,590,22
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,IRA Travels,A/C Sleeper (2+1),18:30,02h 05m,20:35,4.0,759,20
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,True Bus,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:00,03h 00m,21:00,2.8,1699,35
Telangana,Karimnagar to Hyderabad,https://www.redbus.in/bus-tickets/karimnagar-to-hyderabad,Orange Tours and Travels,Scania AC Multi Axle Sleeper (2+1),18:45,03h 20m,22:05,2.9,740,18
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5151,STAR LINER(NON-AC SLEEPER 2+1),18:00,09h 15m,03:15,3.9,719,4
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,3.6,522,2
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 30m,03:15,4.2,556,33
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5859,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 00m,04:00,3.5,555,1
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 48821,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 15m,04:15,3.9,555,2
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,4.2,600,8
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Sri Vengamamba Bus Transport(SVBT),A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,4.4,550,17
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,08h 15m,05:45,4.3,899,16
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,4.3,550,12
Telangana,Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,Chandu Travels,A/C Seater / Sleeper (2+1),22:00,07h 45m,05:45,4.0,561,26
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 1322,LAHARI A/C SLEEPER CUM SEATER,12:25,05h 35m,18:00,3.6,548,27
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8755,Super Luxury (Non AC Seater 2+2 Push Back),12:35,06h 10m,18:45,3.5,451,30
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8936,Super Luxury (Non AC Seater 2+2 Push Back),12:45,06h 15m,19:00,3.8,451,31
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8743,Super Luxury (Non AC Seater 2+2 Push Back),12:45,06h 15m,19:00,4.5,451,31
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,TGSRTC - 8873,Super Luxury (Non AC Seater 2+2 Push Back),13:20,06h 05m,19:25,3.0,451,31
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,4.6,680,15
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,BSR Tours And Travels,A/C Sleeper (2+1),22:00,06h 30m,04:30,4.5,880,5
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,08h 10m,05:30,4.6,441,23
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,SAIRAJ TRAVELS,A/C Sleeper (2+1),22:15,06h 45m,05:00,4.4,800,13
Telangana,Hyderabad to Kothagudem,https://www.redbus.in/bus-tickets/hyderabad-to-kothagudem,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 35m,05:55,4.2,486,13
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:00,14h 40m,05:40,4.0,1464,25
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,13h 35m,06:50,4.1,1041,26
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,14h 20m,09:50,4.0,1042,16
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,14h 30m,10:30,4.0,1073,14
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:40,12h 25m,09:05,4.4,1649,28
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,11h 35m,11:05,4.4,1880,18
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Svkdt travels,A/C Sleeper (2+1),20:30,12h 20m,08:50,4.6,1349,13
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),21:20,12h 40m,10:00,4.4,800,10
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,GMC Travels,A/C Seater / Sleeper (2+1),22:00,12h 00m,10:00,4.1,890,26
Telangana,Hyderabad to Visakhapatnam,https://www.redbus.in/bus-tickets/hyderabad-to-visakhapatnam,LIMOLINER,A/C Sleeper (2+1),17:20,15h 40m,09:00,4.1,1349,5
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,08h 45m,04:00,4.0,483,11
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 35m,04:20,3.4,451,7
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 00m,05:00,4.3,483,5
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 45m,05:45,3.0,483,6
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,APSRTC - 4155,INDRA(A.C. Seater),21:10,07h 14m,04:24,4.4,585,5
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07h 45m,07:15,4.6,1029,13
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,07h 15m,06:45,4.5,819,14
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Zingbus Plus,A/C Seater / Sleeper (2+1),23:03,07h 12m,06:15,4.5,583,17
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),22:40,08h 25m,07:05,4.7,789,14
Telangana,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:10,07h 40m,06:50,4.5,719,18
Telangana,Hyderabad to Tirupati,https://www.redbus.in/bus-tickets/hyderabad-to-tirupathi,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,12h 26m,11:11,4.4,660,29
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8702,Super Luxury (Non AC Seater 2+2 Push Back),13:00,06h 30m,19:30,3.4,451,31
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8929,Super Luxury (Non AC Seater 2+2 Push Back),13:30,06h 00m,19:30,3.8,451,28
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 34329,Super Luxury (Non AC Seater 2+2 Push Back),13:55,06h 10m,20:05,3.1,451,29
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 6904,Deluxe (Non AC Seater 2+2),14:10,06h 05m,20:15,3.8,396,35
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 34331,LAHARI A/C SLEEPER CUM SEATER,14:35,05h 15m,19:50,4.2,548,33
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.8,480,24
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,4.6,680,6
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:10,05h 50m,05:00,4.1,396,21
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:25,05h 35m,05:00,4.0,585,25
Telangana,Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,YASHWANTH BUS,Non A/C Seater / Sleeper (2+1),23:10,05h 50m,05:00,N/A,450,22
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 50m,20:50,3.2,451,34
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,06h 15m,22:15,4.4,483,27
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06h 15m,02:45,4.0,451,34
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 40m,02:40,2.9,483,31
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05h 47m,03:02,4.2,483,32
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,07h 30m,05:55,4.3,349,28
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Tirumala Xpress,A/C Sleeper (2+1),22:20,07h 15m,05:35,4.1,449,31
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:30,07h 10m,06:40,4.2,285,27
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,07h 52m,06:07,4.2,450,21
Telangana,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,07h 55m,06:10,4.6,589,20
Telangana,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8276,Super Luxury (Non AC Seater 2+2 Push Back),14:30,03h 00m,17:30,4.0,245,28
Telangana,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8238,RAJDHANI (A.C. Semi Sleeper),17:00,02h 45m,19:45,4.7,297,31
Telangana,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8449,Super Luxury (Non AC Seater 2+2 Push Back),17:45,03h 15m,21:00,3.5,245,31
Telangana,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8240,RAJDHANI (A.C. Semi Sleeper),18:00,02h 45m,20:45,4.0,297,31
Telangana,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal,TGSRTC - 8280,RAJDHANI (A.C. Semi Sleeper),18:30,03h 30m,22:00,4.3,297,25
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5734,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,06h 45m,22:00,3.7,584,24
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5732,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,07h 00m,23:30,2.9,584,22
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 5694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,09h 15m,02:15,1.5,616,33
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 56912,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,08h 30m,01:45,4.3,616,34
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,APSRTC - 47463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,09h 10m,03:30,3.9,616,27
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Sri Balaji Transports,A/C Sleeper (2+1),21:10,08h 50m,06:00,4.6,1090,7
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Meena tours and travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,07h 45m,05:15,4.5,970,9
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Al madeena Travels,A/C Seater / Sleeper (2+1),20:10,09h 20m,05:30,4.3,599,24
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,AdAl madeena Travels,A/C Sleeper (2+1),22:30,07h 45m,06:15,4.0,849,8
Telangana,Hyderabad to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Meena tours and travels,A/C Seater / Sleeper (2+1),22:45,07h 00m,05:45,4.6,1090,4
Telangana,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8191,LAHARI A/C SLEEPER CUM SEATER,12:30,05h 45m,18:15,3.7,476,40
Telangana,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 7260,Super Luxury (Non AC Seater 2+2 Push Back),12:30,05h 30m,18:00,2.4,392,31
Telangana,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8026,LAHARI A/C SLEEPER CUM SEATER,13:00,05h 45m,18:45,4.7,476,43
Telangana,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 9503,RAJDHANI (A.C. Semi Sleeper),13:00,05h 30m,18:30,1.6,476,29
Telangana,Hyderabad to Godavarikhani,https://www.redbus.in/bus-tickets/hyderabad-to-godavarikhani,TGSRTC - 8015,Ordinary Non AC Seater 2+3,13:15,04h 50m,18:05,3.7,476,43
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 6008,Super Luxury (Non AC Seater 2+2 Push Back),13:30,03h 30m,17:00,3.5,312,28
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 1139,GARUDA PLUS (VOLVO / BENZ A.C Multi Axle),14:20,04h 50m,19:10,3.4,377,38
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 8101,Super Luxury (Non AC Seater 2+2 Push Back),14:30,03h 55m,18:25,3.7,310,25
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 8009,RAJDHANI (A.C. Semi Sleeper),16:50,05h 05m,21:55,2.7,377,37
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,TGSRTC - 7998,Super Luxury (Non AC Seater 2+2 Push Back),16:50,03h 55m,20:45,2.7,310,31
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30,03h 30m,21:00,2.6,450,17
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Vijayant Travels,A/C Sleeper (2+1),21:45,03h 30m,01:15,4.1,2000,24
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Saini Travels Pvt. Ltd.,A/C Sleeper (2+1),21:30,04h 10m,01:40,4.0,1100,30
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Orange Tours and Travels,A/C Sleeper (2+1),22:00,03h 45m,01:45,N/A,900,5
Telangana,Hyderabad to Armoor,https://www.redbus.in/bus-tickets/hyderabad-to-armoor,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,04h 30m,01:00,4.4,2500,13
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TGSRTC - 16262,eGARUDA,12:30,02h 40m,15:10,3.5,351,30
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TGSRTC - 1423,RAJDHANI (A.C. Semi Sleeper),12:30,05h 05m,17:35,2.4,351,30
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TGSRTC - 1916,Super Luxury (Non AC Seater 2+2 Push Back),12:30,04h 50m,17:20,4.4,289,31
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TGSRTC - 1615,Super Luxury (Non AC Seater 2+2 Push Back),12:30,05h 20m,17:50,4.0,289,31
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,TGSRTC - 40477,Super Luxury (Non AC Seater 2+2 Push Back),12:35,03h 20m,15:55,4.0,289,29
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),16:00,05h 15m,21:15,4.8,433,21
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),15:00,05h 25m,20:25,4.6,341,13
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),23:50,05h 25m,05:15,4.1,585,19
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),12:30,04h 25m,16:55,4.7,332,2
Telangana,Hyderabad to Kodad,https://www.redbus.in/bus-tickets/hyderabad-to-kodad,NueGo,Electric A/C Seater (2+2),13:30,05h 15m,18:45,4.0,298,9
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,TGSRTC - 7693,Super Luxury (Non AC Seater 2+2 Push Back),13:00,04h 15m,17:15,2.7,299,3
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,TGSRTC - 7605,RAJDHANI (A.C. Semi Sleeper),17:25,04h 05m,21:30,3.9,361,34
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,TGSRTC - 7685,RAJDHANI (A.C. Semi Sleeper),19:10,04h 20m,23:30,3.4,361,36
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,TGSRTC - 8133,Deluxe (Non AC Seater 2+2),22:30,04h 35m,03:05,3.6,261,35
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,TGSRTC - 7663,Super Luxury (Non AC Seater 2+2 Push Back),22:55,04h 30m,03:25,4.0,299,33
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,M R Travels,NON A/C Seater/ Sleeper (2+1),22:15,03h 45m,02:00,2.9,1224,38
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,SHRI VISHWAKARMA TRAVELS (KETU),Non A/C Seater / Sleeper (2+1),16:15,03h 15m,19:30,3.4,1500,36
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,03h 28m,23:58,4.4,2500,13
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,CCC Bus,"2+1, Ashok Leyland STILE Sleeper, AC",21:00,02h 30m,23:30,4.2,1555,27
Telangana,Hyderabad to Nizamabad,https://www.redbus.in/bus-tickets/hyderabad-to-nizamabad,CCC Bus,"2+1, Ashok Leyland STILE Sleeper, AC",21:00,02h 30m,23:30,4.2,1555,26
Telangana,Hyderabad to Jagityal,https://www.redbus.in/bus-tickets/hyderabad-to-jagityal,TGSRTC - 7360,Super Luxury (Non AC Seater 2+2 Push Back),15:00,04h 15m,19:15,3.4,365,27
